,id,latitude,longitude,time,speedInternet,device2ApSpeed,gps_accuracy,grid_cell,RSSI,allrooms_id,ap_MAC,distance,phone_mac,satellite_in_view,pseudorange,qr_id,lat_stated,lon_stated,SSID,ip,room
0,253,45.0653,7.65912,2018-03-01 15:07:25.000000,13.34,48,18.324,1,-61,480,00:1a:30:b8:02:b0,1.5671899999999999,30:7:4d:79:e8:6,3,"sat:GPS17 pdr:360.7452157463822 Cn0:21.87324333190918 
sat:GPS19 pdr:54.05345534998702 Cn0:17.295909881591797 
sat:GPS32 pdr:-541.6969868032654 Cn0:19.433156967163086 
",,45.06532627,7.659407567000001,polito,172.20.90.1,4t
1,257,45.0653,7.659089999999999,2018-03-01 15:09:05.000000,16.88,54,17.855999999999998,3,-57,476,00:1a:30:b8:02:b0,3.93661,d8:6c:2:f2:13:11,0,,,45.06541309,7.659141536,polito,172.20.90.1,9t
2,260,45.0653,7.65905,2018-03-01 15:09:27.000000,14.82,54,17.928,6,-64,476,00:1a:30:b8:02:b0,17.5842,d8:6c:2:f2:13:11,0,,,45.06540364,7.659169492,polito,172.20.90.1,9t
3,263,45.0654,7.65908,2018-03-01 15:09:49.000000,9.67,54,17.993,9,-68,476,00:1a:30:b8:02:b0,17.5842,d8:6c:2:f2:13:11,0,,,45.06539420000001,7.659197447,polito,172.20.90.1,9t
4,266,45.0654,7.65907,2018-03-01 15:10:11.000000,10.41,36,18.006,8,-78,476,00:1a:30:b8:02:b0,27.8691,d8:6c:2:f2:13:11,0,,,45.06537674,7.6591857160000005,polito,172.20.90.1,9t
5,268,45.0654,7.65907,2018-03-01 15:10:35.000000,7.63,54,18.028,7,-70,476,00:1a:30:b8:02:b0,39.3661,d8:6c:2:f2:13:11,0,,,45.06535928,7.659173984,polito,172.20.90.1,9t
6,305,45.0648,7.656619999999999,2018-03-01 15:19:38.000000,20.41,54,18.452,1,-63,510,00:1d:a1:91:04:40,13.8243,10:7b:44:89:6a:6d,0,,,45.064718,7.656486298,polito,172.20.82.1,6n
7,101,45.0349,7.668089999999999,2018-02-15 15:13:36.000000,40.49,144,4.0,9,-60,665,00:35:1a:79:5f:70,7.774,30:7:4d:79:e8:6,1,"sat:GPS15 pdr:326.9081188280795 Cn0:18.239896774291992 
",,45.06572314,7.658950377999999,polito,172.21.48.1,12i
8,103,45.0657,7.659039999999999,2018-02-15 15:14:19.000000,54.2,130,20.0,4,-54,665,00:35:1a:79:5f:70,4.37164,30:7:4d:79:e8:6,1,"sat:GAL2 pdr:-380.9289828290166 Cn0:15.261194229125977 
",,45.06577973,7.658912276000001,polito,172.21.48.1,12i
9,483,45.0656,7.65888,2018-03-14 17:24:23.000000,35.87,72,18.799,1,-70,663,00:35:1a:79:5f:70,30.9488,10:7b:44:89:6a:6d,0,,,45.06560185,7.658853969,polito,172.21.48.1,10i
10,537,45.0657,7.6590300000000004,2018-03-15 11:51:22.000000,34.17,72,18.285,8,-55,665,00:35:1a:79:5f:70,4.37164,10:7b:44:89:6a:6d,0,,,45.06573362,7.658919356,polito,172.21.48.1,12i
11,538,45.0657,7.6590300000000004,2018-03-15 11:51:46.000000,31.72,72,18.134,7,-54,665,00:35:1a:79:5f:70,4.90506,10:7b:44:89:6a:6d,0,,,45.065744099999996,7.658888333999999,polito,172.21.48.1,12i
12,539,45.0657,7.65902,2018-03-15 11:52:08.000000,39.82,72,18.129,7,-47,665,00:35:1a:79:5f:70,4.90506,10:7b:44:89:6a:6d,0,,,45.065744099999996,7.658888333999999,polito,172.21.48.1,12i
13,105,45.0654,7.65883,2018-02-15 15:14:56.000000,20.52,135,39.65,8,-46,665,00:35:1a:79:5f:7f,0.818786,d8:6c:2:f2:13:11,0,,,45.06573362,7.658919356,polito,172.21.48.1,12i
14,106,45.0655,7.65885,2018-02-15 15:15:22.000000,50.73,135,36.359,5,-47,665,00:35:1a:79:5f:7f,1.0307899999999999,d8:6c:2:f2:13:11,0,,,45.06576925,7.658943299,polito,172.21.48.1,12i
15,107,45.0653,7.66033,2018-02-15 15:15:30.000000,183.49,702,800.0,4,-49,665,00:35:1a:79:5f:7f,0.5796560000000001,ac:5f:3e:3:93:55,0,,,45.06577973,7.658912276000001,polito,172.21.48.1,12i
16,108,45.0654,7.65883,2018-02-15 15:18:41.000000,64.46,135,40.67,4,-50,665,00:35:1a:79:5f:7f,1.0307899999999999,d8:6c:2:f2:13:11,0,,,45.06577973,7.658912276000001,polito,172.21.48.1,12i
17,109,45.0657,7.6590300000000004,2018-02-15 15:21:39.000000,100.76,866,17.847,4,-51,665,00:35:1a:79:5f:7f,0.5796560000000001,ac:5f:3e:3:93:55,0,,,45.06577973,7.658912276000001,polito,172.21.48.1,12i
18,110,45.0657,7.6590300000000004,2018-02-15 15:29:27.000000,67.51,780,18.028,1,-52,665,00:35:1a:79:5f:7f,3.6573800000000003,30:7:4d:79:e8:6,0,,,45.06581536,7.658936219,polito,172.21.48.1,12i
19,111,45.0655,7.65884,2018-02-15 15:30:11.000000,58.48,135,37.18,1,-43,665,00:35:1a:79:5f:7f,1.29769,d8:6c:2:f2:13:11,0,,,45.06581536,7.658936219,polito,172.21.48.1,12i
20,156,45.0657,7.65905,2018-02-23 14:42:34.000000,60.06,135,17.72,6,-49,665,00:35:1a:79:5f:7f,1.6336899999999999,d8:6c:2:f2:13:11,0,,,45.06575876,7.6589743210000005,polito,172.21.48.1,12i
21,674,45.0655,7.65884,2018-03-19 10:45:22.000000,36.82,72,17.996,0,-60,696,00:35:1a:79:67:40,9.687510000000001,10:7b:44:89:6a:6d,0,,9.0,45.06559376,7.658939084,polito,172.21.48.1,general
22,678,45.0657,7.658989999999999,2018-03-19 10:46:21.000000,24.95,72,18.057000000000002,0,-66,696,00:35:1a:79:67:40,19.3291,10:7b:44:89:6a:6d,0,,10.0,45.06571339999999,7.659025066,polito,172.21.48.1,general
23,66,45.0657,7.65902,2018-02-13 10:47:57.000000,22.49,144,17.962,6,-64,696,00:35:1a:79:67:40,15.3537,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
24,484,45.0656,7.65888,2018-03-14 17:24:46.000000,39.27,72,18.799,2,-59,663,00:35:1a:79:67:40,7.695060000000001,10:7b:44:89:6a:6d,0,,,45.06561003,7.658829751,polito,172.21.48.1,10i
25,485,45.0656,7.658869999999999,2018-03-14 17:25:11.000000,36.22,72,17.557000000000002,3,-59,663,00:35:1a:79:67:40,8.634,10:7b:44:89:6a:6d,0,,,45.06561821,7.658805532000001,polito,172.21.48.1,10i
26,486,45.0656,7.65888,2018-03-14 17:25:37.000000,40.44,72,17.767,6,-57,663,00:35:1a:79:67:40,8.634,10:7b:44:89:6a:6d,0,,,45.06564595,7.658824172999999,polito,172.21.48.1,10i
27,487,45.0656,7.6588899999999995,2018-03-14 17:26:04.000000,39.76,72,17.736,5,-56,663,00:35:1a:79:67:40,6.1124,10:7b:44:89:6a:6d,0,,,45.06563777,7.658848392,polito,172.21.48.1,10i
28,488,45.0656,7.6588899999999995,2018-03-14 17:26:29.000000,41.64,72,17.692999999999998,9,-54,663,00:35:1a:79:67:40,6.1124,10:7b:44:89:6a:6d,0,,,45.06567369,7.658842814,polito,172.21.48.1,10i
29,489,45.0656,7.6589,2018-03-14 17:26:53.000000,38.97,72,18.426,8,-51,663,00:35:1a:79:67:40,7.695060000000001,10:7b:44:89:6a:6d,0,,,45.06566551,7.658867033,polito,172.21.48.1,10i
30,490,45.0656,7.6588899999999995,2018-03-14 17:27:17.000000,44.05,72,18.294,7,-45,663,00:35:1a:79:67:40,1.72271,10:7b:44:89:6a:6d,0,,,45.06565732,7.658891251,polito,172.21.48.1,10i
31,491,45.0656,7.6589,2018-03-14 17:27:42.000000,45.74,72,17.959,4,-56,663,00:35:1a:79:67:40,1.72271,10:7b:44:89:6a:6d,0,,,45.06562958,7.65887261,polito,172.21.48.1,10i
32,673,45.0654,7.66047,2018-03-19 10:45:09.000000,26.18,468,6.0,0,-63,696,00:35:1a:79:67:4f,17.2638,30:7:4d:79:e8:6,0,,9.0,45.06559376,7.658939084,polito,172.21.54.1,general
33,675,45.0655,7.658860000000001,2018-03-19 10:45:23.000000,60.98,72,18.26,0,-57,696,00:35:1a:79:67:4f,4.33648,10:a5:d0:8a:47:ce,0,,9.0,45.06559376,7.658939084,polito,172.21.54.1,general
34,676,45.0654,7.66047,2018-03-19 10:45:26.000000,91.43,260,6.0,0,-61,696,00:35:1a:79:67:4f,10.8927,30:7:4d:79:e8:6,0,,9.0,45.06559376,7.658939084,polito,172.21.54.1,general
35,677,45.0654,7.66047,2018-03-19 10:46:10.000000,27.86,351,6.0,0,-70,696,00:35:1a:79:67:4f,1.93703,30:7:4d:79:e8:6,1,"sat:GPS7 pdr:722.9295973018966 Cn0:7.0 
",10.0,45.06571339999999,7.659025066,polito,172.21.54.1,general
36,679,45.0657,7.658980000000001,2018-03-19 10:46:22.000000,42.04,292,17.865,0,-63,696,00:35:1a:79:67:4f,2.17339,10:a5:d0:8a:47:ce,0,,10.0,45.06571339999999,7.659025066,polito,172.21.54.1,general
37,680,45.0657,7.658989999999999,2018-03-19 10:46:23.000000,33.02,260,20.964000000000002,0,-64,696,00:35:1a:79:67:4f,10.8927,30:7:4d:79:e8:6,0,,10.0,45.06571339999999,7.659025066,polito,172.21.54.1,general
38,681,45.0657,7.658980000000001,2018-03-19 10:46:36.000000,86.02,195,18.092,0,-65,696,00:35:1a:79:67:4f,9.708169999999999,30:7:4d:79:e8:6,1,"sat:GPS28 pdr:168.82744838574126 Cn0:7.0 
",10.0,45.06571339999999,7.659025066,polito,172.21.54.1,general
39,72,45.0655,7.65835,2018-02-13 10:49:59.000000,40.28,585,19.152,6,-73,696,00:35:1a:79:69:5e,-1.0,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
40,137,45.0652,7.65815,2018-02-15 15:38:33.000000,18.59,585,18.844,7,-80,654,00:35:1a:79:69:5e,4.604369999999999,30:7:4d:79:e8:6,0,,,45.06519923,7.658037781,polito,172.21.48.1,1i
41,717,45.0654,7.66047,2018-03-19 11:11:37.000000,15.34,104,6.0,0,-60,696,00:35:1a:79:69:61,4.9559,30:7:4d:79:e8:6,0,,20.0,45.06550798,7.65815382,polito,172.21.46.1,general
42,718,45.0654,7.65832,2018-03-19 11:11:43.000000,4.81,72,18.131,0,-62,696,00:35:1a:79:69:61,11.0949,10:7b:44:89:6a:6d,0,,20.0,45.06550798,7.65815382,polito,172.21.46.1,general
43,174,45.0655,7.65835,2018-02-27 08:30:58.000000,38.46,130,17.599,4,-51,658,00:35:1a:79:69:61,3.50851,30:7:4d:79:e8:6,0,,,45.06549118,7.658233888,polito,172.21.46.1,5i
44,503,45.0655,7.658339999999999,2018-03-14 19:02:06.000000,44.37,72,17.683,8,-57,658,00:35:1a:79:69:61,7.0004,10:7b:44:89:6a:6d,0,,,45.06545323,7.658254378,polito,172.21.46.1,5i
45,504,45.0655,7.658339999999999,2018-03-14 19:02:33.000000,42.42,72,17.623,9,-56,658,00:35:1a:79:69:61,6.23911,10:7b:44:89:6a:6d,0,,,45.06544057,7.65829186,polito,172.21.46.1,5i
46,505,45.0655,7.658339999999999,2018-03-14 19:02:57.000000,41.86,72,17.66,6,-58,658,00:35:1a:79:69:61,7.0004,10:7b:44:89:6a:6d,0,,,45.06546585,7.658308852999999,polito,172.21.46.1,5i
47,506,45.0655,7.658339999999999,2018-03-14 19:03:19.000000,43.5,72,17.494,5,-56,658,00:35:1a:79:69:61,6.23911,10:7b:44:89:6a:6d,0,,,45.06547852,7.6582713710000005,polito,172.21.46.1,5i
48,507,45.0655,7.65835,2018-03-14 19:03:39.000000,42.02,72,17.505,4,-50,658,00:35:1a:79:69:61,4.41695,10:7b:44:89:6a:6d,0,,,45.06549118,7.658233888,polito,172.21.46.1,5i
49,508,45.0655,7.658339999999999,2018-03-14 19:03:56.000000,43.1,72,17.597,1,-52,658,00:35:1a:79:69:61,3.93661,10:7b:44:89:6a:6d,0,,,45.06551647,7.658250881,polito,172.21.46.1,5i
50,509,45.0655,7.65835,2018-03-14 19:04:16.000000,45.07,72,17.622,2,-58,658,00:35:1a:79:69:61,7.85458,10:7b:44:89:6a:6d,0,,,45.065503799999995,7.658288363,polito,172.21.46.1,5i
51,510,45.0655,7.658360000000001,2018-03-14 19:04:37.000000,43.84,72,17.713,3,-64,658,00:35:1a:79:69:61,11.0949,10:7b:44:89:6a:6d,0,,,45.06549114,7.658325845,polito,172.21.46.1,5i
52,172,45.0655,7.65831,2018-02-27 08:21:26.000000,26.91,130,18.337,0,-64,696,00:35:1a:79:69:61,11.0949,30:7:4d:79:e8:6,0,,,45.06546401977539,7.658305168151855,polito,172.21.46.1,general
53,173,45.0655,7.65831,2018-02-27 08:21:26.000000,26.91,130,18.337,0,-64,696,00:35:1a:79:69:61,11.0949,30:7:4d:79:e8:6,0,,,45.06546401977539,7.658305168151855,polito,172.21.46.1,general
54,175,45.0645,7.659439999999999,2018-02-27 09:15:58.000000,102.56,702,8.0,7,-69,658,00:35:1a:79:69:6e,9.708169999999999,30:7:4d:79:e8:6,0,,,45.0654659,7.658216896,polito,172.21.48.1,5i
55,177,45.0645,7.659439999999999,2018-02-27 09:17:45.000000,59.08,585,8.0,7,-64,658,00:35:1a:79:69:6e,9.708169999999999,30:7:4d:79:e8:6,0,,,45.0654659,7.658216896,polito,172.21.48.1,5i
56,720,45.0654,7.65827,2018-03-19 11:12:24.000000,20.47,65,18.311,0,-54,696,00:35:1a:79:69:a1,11.0949,30:7:4d:79:e8:6,0,,21.0,45.06539497,7.658076304,polito,172.21.46.1,general
57,721,45.0654,7.65831,2018-03-19 11:12:31.000000,20.82,72,18.08,0,-59,696,00:35:1a:79:69:a1,8.81298,10:7b:44:89:6a:6d,0,,21.0,45.06539497,7.658076304,polito,172.21.46.1,general
58,722,45.0654,7.65821,2018-03-19 11:12:32.000000,22.47,65,17.781,0,-54,696,00:35:1a:79:69:a1,3.50851,10:a5:d0:8a:47:ce,0,,21.0,45.06539497,7.658076304,polito,172.21.46.1,general
59,723,45.0654,7.65821,2018-03-19 11:13:07.000000,17.25,130,17.961,0,-70,696,00:35:1a:79:69:a1,7.0004,30:7:4d:79:e8:6,0,,22.0,45.065258299999996,7.657983692,polito,172.21.46.1,general
60,724,45.0654,7.65821,2018-03-19 11:13:10.000000,14.89,72,17.906,0,-66,696,00:35:1a:79:69:a1,7.85458,10:7b:44:89:6a:6d,0,,22.0,45.065258299999996,7.657983692,polito,172.21.46.1,general
61,725,45.0652,7.65809,2018-03-19 11:13:15.000000,19.08,72,18.025,0,-67,696,00:35:1a:79:69:a1,19.7298,10:a5:d0:8a:47:ce,0,,22.0,45.065258299999996,7.657983692,polito,172.21.46.1,general
62,439,45.0654,7.658239999999999,2018-03-14 14:32:34.000000,27.84,72,17.708,2,-54,656,00:35:1a:79:69:a1,6.23911,10:7b:44:89:6a:6d,0,,,45.06532276,7.65816749,polito,172.21.46.1,3i
63,440,45.0654,7.658239999999999,2018-03-14 14:33:40.000000,22.52,72,17.85,1,-60,656,00:35:1a:79:69:a1,9.88832,10:7b:44:89:6a:6d,0,,,45.06531048,7.65820382,polito,172.21.46.1,3i
64,441,45.0654,7.658239999999999,2018-03-14 14:34:13.000000,33.94,72,18.197,4,-51,656,00:35:1a:79:69:a1,3.50851,10:7b:44:89:6a:6d,0,,,45.06533859,7.658222712000001,polito,172.21.46.1,3i
65,442,45.0654,7.658239999999999,2018-03-14 14:34:38.000000,36.7,72,18.203,5,-53,656,00:35:1a:79:69:a1,4.41695,10:7b:44:89:6a:6d,0,,,45.06535087,7.658186382,polito,172.21.46.1,3i
66,443,45.0654,7.658239999999999,2018-03-14 14:35:34.000000,30.8,72,17.755,6,-55,656,00:35:1a:79:69:a1,5.56061,10:7b:44:89:6a:6d,0,,,45.06536314,7.658150052000001,polito,172.21.46.1,3i
67,444,45.0654,7.65825,2018-03-14 14:36:04.000000,35.07,72,18.261,9,-50,656,00:35:1a:79:69:a1,3.12696,10:7b:44:89:6a:6d,0,,,45.06539126,7.658168943,polito,172.21.46.1,3i
68,445,45.0654,7.65825,2018-03-14 14:36:29.000000,33.91,72,18.250999999999998,8,-43,656,00:35:1a:79:69:a1,2.4838299999999998,10:7b:44:89:6a:6d,0,,,45.06537898,7.658205272999999,polito,172.21.46.1,3i
69,446,45.0654,7.65825,2018-03-14 14:36:54.000000,32.98,72,18.265,7,-47,656,00:35:1a:79:69:a1,2.21372,10:7b:44:89:6a:6d,0,,,45.0653667,7.658241603,polito,172.21.46.1,3i
70,502,45.0655,7.658339999999999,2018-03-14 19:01:38.000000,29.43,57,17.647000000000002,7,-67,658,00:35:1a:79:69:a1,22.1372,10:7b:44:89:6a:6d,0,,,45.0654659,7.658216896,polito,172.21.46.1,5i
71,704,45.0654,7.66047,2018-03-19 10:57:21.000000,11.93,117,6.0,0,-67,696,00:35:1a:79:6a:30,38.5667,30:7:4d:79:e8:6,1,"sat:GPS5 pdr:639.2656189876147 Cn0:7.831106185913086 
",17.0,45.06581601,7.658365562999999,polito,172.21.48.1,general
72,705,45.0658,7.658519999999999,2018-03-19 10:57:25.000000,17.89,72,18.049,0,-64,696,00:35:1a:79:6a:30,12.1958,10:7b:44:89:6a:6d,0,,17.0,45.06581601,7.658365562999999,polito,172.21.48.1,general
73,707,45.0658,7.658519999999999,2018-03-19 10:57:34.000000,23.78,130,18.12,0,-61,696,00:35:1a:79:6a:30,-1.0,30:7:4d:79:e8:6,0,,17.0,45.06581601,7.658365562999999,polito,172.21.48.1,general
74,126,45.0656,7.658689999999999,2018-02-15 15:33:47.000000,22.41,65,26.871,1,-53,662,00:35:1a:79:6a:30,3.85667,d8:6c:2:f2:13:11,0,,,45.06573682,7.658492366,polito,172.21.48.1,9i
75,129,45.0656,7.658580000000001,2018-02-15 15:34:45.000000,3.65,65,21.425,7,-67,660,00:35:1a:79:6a:30,30.6346,d8:6c:2:f2:13:11,0,,,45.065673100000005,7.658450966,polito,172.21.48.1,7i
76,131,45.0656,7.658580000000001,2018-02-15 15:35:14.000000,7.57,65,21.566,1,-72,660,00:35:1a:79:6a:30,43.2725,d8:6c:2:f2:13:11,0,,,45.06562161,7.658416365,polito,172.21.48.1,7i
77,132,45.0656,7.658580000000001,2018-02-15 15:35:45.000000,9.88,39,21.406,2,-74,660,00:35:1a:79:6a:30,43.2725,d8:6c:2:f2:13:11,0,,,45.06563421,7.658379064,polito,172.21.48.1,7i
78,133,45.0656,7.658589999999999,2018-02-15 15:36:12.000000,6.66,65,21.615,5,-78,660,00:35:1a:79:6a:30,76.9506,d8:6c:2:f2:13:11,0,,,45.06565996,7.658396365,polito,172.21.48.1,7i
79,134,45.0656,7.658580000000001,2018-02-15 15:37:07.000000,7.41,65,21.504,5,-73,696,00:35:1a:79:6a:30,38.5667,d8:6c:2:f2:13:11,0,,,45.06521548,7.658093342000001,polito,172.21.48.1,1i
80,523,45.0658,7.65857,2018-03-15 11:43:30.000000,40.96,72,17.918,2,-50,662,00:35:1a:79:6a:30,2.73031,10:7b:44:89:6a:6d,0,,,45.06574819,7.6584587189999995,polito,172.21.48.1,9i
81,524,45.0658,7.658580000000001,2018-03-15 11:44:21.000000,35.45,72,17.85,1,-56,662,00:35:1a:79:6a:30,6.1124,10:7b:44:89:6a:6d,0,,,45.06573682,7.658492366,polito,172.21.48.1,9i
82,525,45.0658,7.658580000000001,2018-03-15 11:44:53.000000,33.56,72,17.858,4,-58,662,00:35:1a:79:6a:30,6.1124,10:7b:44:89:6a:6d,0,,,45.06576093,7.658508565,polito,172.21.48.1,9i
83,526,45.0658,7.658580000000001,2018-03-15 11:45:19.000000,33.04,72,17.765,5,-54,662,00:35:1a:79:6a:30,4.85525,10:7b:44:89:6a:6d,0,,,45.0657723,7.658474918,polito,172.21.48.1,9i
84,527,45.0658,7.658589999999999,2018-03-15 11:45:43.000000,40.71,72,17.785999999999998,6,-51,662,00:35:1a:79:6a:30,4.85525,10:7b:44:89:6a:6d,0,,,45.06578367,7.65844127,polito,172.21.48.1,9i
85,528,45.0658,7.658589999999999,2018-03-15 11:46:09.000000,41.82,72,17.695,9,-55,662,00:35:1a:79:6a:30,5.44768,10:7b:44:89:6a:6d,0,,,45.06580777,7.658457469,polito,172.21.48.1,9i
86,529,45.0658,7.6586300000000005,2018-03-15 11:46:34.000000,33.68,72,18.201,8,-55,662,00:35:1a:79:6a:30,5.44768,10:7b:44:89:6a:6d,0,,,45.065796399999996,7.6584911170000005,polito,172.21.48.1,9i
87,530,45.0658,7.6586300000000005,2018-03-15 11:46:57.000000,39.06,72,17.515,7,-59,662,00:35:1a:79:6a:30,7.695060000000001,10:7b:44:89:6a:6d,0,,,45.06578503,7.658524764,polito,172.21.48.1,9i
88,70,45.0659,7.65883,2018-02-13 10:49:16.000000,14.78,585,19.058,6,-66,696,00:35:1a:79:6a:3f,-1.0,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
89,658,45.0657,7.6587,2018-03-19 10:39:32.000000,15.64,65,800.0,0,-65,696,00:35:1a:79:6b:50,15.6719,10:7b:44:89:6a:6d,0,,5.0,45.06516987,7.658634589,polito,172.21.48.1,general
90,660,45.0654,7.66047,2018-03-19 10:39:39.000000,3.05,130,6.0,0,-69,696,00:35:1a:79:6b:50,78.5458,30:7:4d:79:e8:6,0,,5.0,45.06516987,7.658634589,polito,172.21.48.1,general
91,661,45.0652,7.6586300000000005,2018-03-19 10:40:15.000000,22.22,130,19.031,0,-65,696,00:35:1a:79:6b:50,35.0851,30:7:4d:79:e8:6,0,,5.0,45.06516987,7.658634589,polito,172.21.48.1,general
92,54,45.0651,7.658580000000001,2018-02-13 09:59:05.000000,30.97,144,17.595,6,-55,657,00:35:1a:79:6b:50,3.50851,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
93,55,45.0651,7.658589999999999,2018-02-13 10:30:41.000000,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
94,56,45.0651,7.658589999999999,2018-02-13 10:30:41.000000,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
95,57,45.0651,7.658589999999999,2018-02-13 10:30:41.000000,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
96,58,45.0651,7.658589999999999,2018-02-13 10:30:42.000000,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
97,59,45.0651,7.658589999999999,2018-02-13 10:30:41.000000,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
98,60,45.0651,7.658589999999999,2018-02-13 10:30:41.000000,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
99,62,45.0651,7.658589999999999,2018-02-13 10:31:40.000000,19.34,130,20.0,6,-60,657,00:35:1a:79:6b:50,5.56061,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
100,63,45.0651,7.658580000000001,2018-02-13 10:47:00.000000,34.01,130,18.222,6,-63,657,00:35:1a:79:6b:50,13.9676,30:7:4d:79:e8:6,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
101,493,45.0651,7.65857,2018-03-14 18:57:07.000000,43.22,72,18.042,3,-58,657,00:35:1a:79:6b:50,7.85458,10:7b:44:89:6a:6d,0,,,45.06523346,7.658591163,polito,172.21.48.1,4i
102,494,45.0651,7.65857,2018-03-14 18:57:28.000000,39.39,72,17.933,2,-58,657,00:35:1a:79:6b:50,6.23911,10:7b:44:89:6a:6d,0,,,45.06524281,7.658563491000001,polito,172.21.48.1,4i
103,495,45.0651,7.65857,2018-03-14 18:57:47.000000,37.19,72,17.889,1,-52,657,00:35:1a:79:6b:50,4.9559,10:7b:44:89:6a:6d,0,,,45.06525217,7.65853582,polito,172.21.48.1,4i
104,496,45.0651,7.65855,2018-03-14 18:58:12.000000,43.64,72,17.636,4,-58,657,00:35:1a:79:6b:50,7.85458,10:7b:44:89:6a:6d,0,,,45.06521535,7.658511077999999,polito,172.21.48.1,4i
105,497,45.0651,7.65855,2018-03-14 18:58:40.000000,41.8,72,17.794,5,-56,657,00:35:1a:79:6b:50,5.56061,10:7b:44:89:6a:6d,0,,,45.065205999999996,7.65853875,polito,172.21.48.1,4i
106,498,45.0651,7.65855,2018-03-14 18:59:02.000000,38.48,72,17.730999999999998,6,-63,657,00:35:1a:79:6b:50,9.88832,10:7b:44:89:6a:6d,0,,,45.06519665,7.658566421000001,polito,172.21.48.1,4i
107,499,45.0651,7.65855,2018-03-14 18:59:26.000000,42.42,72,17.78,9,-67,657,00:35:1a:79:6b:50,22.1372,10:7b:44:89:6a:6d,0,,,45.06515983,7.65854168,polito,172.21.48.1,4i
108,712,45.0654,7.66047,2018-03-19 10:59:12.000000,12.67,144,6.0,0,-63,696,00:35:1a:79:6b:61,-1.0,30:7:4d:79:e8:6,0,,19.0,45.06555123,7.658294982,polito,172.21.48.1,general
109,713,45.0654,7.66047,2018-03-19 10:59:22.000000,29.28,144,6.0,0,-58,696,00:35:1a:79:6b:61,-1.0,30:7:4d:79:e8:6,0,,19.0,45.06555123,7.658294982,polito,172.21.48.1,general
110,715,45.0655,7.65833,2018-03-19 10:59:24.000000,10.05,65,19.133,0,-63,696,00:35:1a:79:6b:61,8.72257,10:a5:d0:8a:47:ce,0,,19.0,45.06555123,7.658294982,polito,172.21.48.1,general
111,716,45.0654,7.65831,2018-03-19 11:11:26.000000,11.12,144,18.04,0,-73,696,00:35:1a:79:6b:61,12.321,30:7:4d:79:e8:6,0,,20.0,45.06550798,7.65815382,polito,172.21.48.1,general
112,719,45.0654,7.658289999999999,2018-03-19 11:11:44.000000,12.13,72,18.176,0,-65,696,00:35:1a:79:6b:61,24.5835,10:a5:d0:8a:47:ce,0,,20.0,45.06550798,7.65815382,polito,172.21.48.1,general
113,136,45.0654,7.65849,2018-02-15 15:38:22.000000,7.41,26,19.14,1,-78,696,00:35:1a:79:6b:61,19.5274,d8:6c:2:f2:13:11,0,,,45.06525631,7.658076138999999,polito,172.21.48.1,1i
114,662,45.0653,7.65877,2018-03-19 10:40:48.000000,18.2,72,18.385,0,-62,696,00:35:1a:7a:ba:70,12.1958,10:7b:44:89:6a:6d,0,,6.0,45.06532857,7.658749028,polito,172.21.48.1,general
115,663,45.0654,7.66047,2018-03-19 10:40:51.000000,4.04,130,6.0,0,-69,696,00:35:1a:7a:ba:70,76.9506,30:7:4d:79:e8:6,0,,6.0,45.06532857,7.658749028,polito,172.21.48.1,general
116,664,45.0653,7.658739999999999,2018-03-19 10:40:57.000000,15.3,65,18.084,0,-65,696,00:35:1a:7a:ba:70,19.3291,10:a5:d0:8a:47:ce,0,,6.0,45.06532857,7.658749028,polito,172.21.48.1,general
117,665,45.0653,7.65877,2018-03-19 10:41:04.000000,26.41,144,18.102,0,-63,696,00:35:1a:7a:ba:70,27.3031,30:7:4d:79:e8:6,0,,6.0,45.06532857,7.658749028,polito,172.21.48.1,general
